Sig Name,Drive F,Frame 128552,
Format,Mag,Scaling,EU

Hz,V
       6.664629,      0.0507618
       6.666426,     0.05071779
       6.668262,     0.05067344
       6.670098,     0.05062339
       6.671934,     0.05060694
       6.673769,     0.05052681
       6.675605,     0.05040989
       6.677442,     0.05033732
       6.679277,     0.05035017
       6.681113,     0.05032698
        6.68291,     0.05022218
       6.684746,     0.05005915
       6.686582,     0.04998893
       6.688418,     0.04997459
       6.690254,     0.05002655
        6.69209,     0.05006031
       6.693926,     0.04997708
       6.695762,     0.04989973
       6.697558,     0.04967355
       6.699395,     0.04947162
       6.701231,     0.04946887
       6.703066,     0.04959182
       6.704902,     0.04968389
       6.706738,     0.04968179
       6.708574,     0.04951216
        6.71041,     0.04926764
       6.712207,     0.04913092
       6.714043,     0.04910048
       6.715879,     0.04915038
       6.717715,     0.04917495
       6.719551,     0.04909468
       6.721387,     0.04901356
       6.723223,     0.04887017
       6.725059,     0.04883382
       6.726894,     0.04878863
       6.728692,     0.04873113
       6.730527,     0.04873126
       6.732363,     0.04871888
       6.734199,      0.0486312
       6.736035,     0.04858249
       6.737871,     0.04854105
       6.739707,     0.04851352
       6.741543,     0.04847063
        6.74334,     0.04838898
       6.745195,     0.04832313
       6.747031,     0.04827437
       6.748867,      0.0482506
       6.750664,     0.04816004
         6.7525,     0.04808358
       6.754336,     0.04799238
       6.756172,     0.04796188
       6.758008,     0.04798293
       6.759844,     0.04790995
        6.76168,     0.04783564
       6.763515,     0.04775641
       6.765352,     0.04770327
       6.767148,     0.04767065
       6.768984,     0.04767475
        6.77082,     0.04767232
       6.772656,     0.04765291
       6.774492,     0.04759987
       6.776328,     0.04744075
       6.778164,     0.04727498
           6.78,     0.04720733
       6.781797,     0.04724873
       6.783633,     0.04728595
       6.785469,     0.04724779
       6.787305,      0.0471636
       6.789141,     0.04710506
       6.790977,     0.04703259
       6.792812,     0.04700545
       6.794649,     0.04701931
       6.796445,     0.04700797
       6.798281,     0.04697739
       6.800117,     0.04694111
       6.801953,     0.04691001
       6.803789,     0.04688539
       6.805625,     0.04681499
       6.807461,     0.04666727
       6.809297,     0.04656238
       6.811133,     0.04646268
        6.81293,      0.0464275
       6.814765,     0.04645675
       6.816602,     0.04645091
       6.818438,     0.04635923
       6.820273,     0.04626855
       6.822109,     0.04628652
       6.823946,     0.04628953
       6.825781,     0.04624828
       6.827578,     0.04625643
       6.829414,      0.0463089
        6.83125,     0.04623609
       6.833086,     0.04607931
       6.834922,      0.0460146
       6.836758,      0.0460129
       6.838594,     0.04605125
        6.84043,     0.04607413
       6.842266,     0.04608922
       6.844062,     0.04599204
       6.845899,     0.04592784
       6.847734,     0.04583794
        6.84957,     0.04576851
       6.851406,     0.04578847
       6.853242,     0.04578117
       6.855078,     0.04578283
       6.856894,     0.04583814
        6.85873,     0.04582194
       6.860567,     0.04577786
       6.862402,     0.04577595
       6.864238,     0.04569676
       6.866035,     0.04565683
       6.867871,     0.04561041
       6.869707,     0.04565482
       6.871543,     0.04573061
       6.873379,      0.0457851
       6.875215,     0.04560146
       6.877051,     0.04538905
       6.878887,     0.04523672
       6.880723,     0.04540748
        6.88252,      0.0456358
       6.884356,     0.04570826
       6.886191,     0.04559813
       6.888027,     0.04546307
       6.889863,     0.04537113
       6.891699,     0.04538726
       6.893535,     0.04542249
       6.895371,     0.04541259
       6.897168,     0.04536265
       6.899004,     0.04537692
        6.90084,     0.04546551
       6.902676,     0.04551981
       6.904512,     0.04555027
       6.906348,     0.04553594
       6.908184,     0.04549956
       6.910019,     0.04551029
       6.911817,     0.04552161
       6.913652,     0.04554033
       6.915488,     0.04562161
       6.917324,     0.04562458
        6.91916,     0.04553067
       6.920996,     0.04544783
       6.922832,     0.04548134
       6.924668,     0.04551842
       6.926504,      0.0456006
       6.928301,     0.04571079
       6.930137,     0.04575012
       6.931973,     0.04577829
       6.933809,     0.04575008
       6.935645,     0.04572659
        6.93748,     0.04573236
       6.939316,     0.04571222
       6.941153,     0.04573439
       6.942949,     0.04585981
       6.944785,     0.04594841
       6.946621,      0.0459377
       6.948457,     0.04593037
       6.950293,     0.04606688
       6.952129,     0.04609879
       6.953965,     0.04603936
       6.955801,     0.04607372
       6.957598,     0.04615541
       6.959434,     0.04616347
       6.961269,     0.04621419
       6.963106,     0.04632136
       6.964942,     0.04638565
       6.966777,     0.04630544
       6.968613,     0.04625501
       6.970449,     0.04629433
       6.972285,     0.04640417
       6.974102,     0.04652113
       6.975937,     0.04663585
       6.977774,     0.04671591
       6.979609,     0.04675146
       6.981406,     0.04685264
       6.983242,     0.04689648
       6.985078,     0.04705838
       6.986914,     0.04717238
        6.98875,     0.04723094
       6.990586,     0.04722482
       6.992422,     0.04728959
       6.994258,     0.04729746
       6.996055,     0.04736653
        6.99789,     0.04757593
       6.999727,     0.04774928
       7.001563,     0.04784817
       7.003398,      0.0477395
       7.005234,      0.0475978
       7.007071,     0.04764547
       7.008906,     0.04784759
