Group Signal ,Sx,Frame 123529,
Format,Mag/Phase,Scaling,EU
       4.939551,      0.1998653,              0,       1218.087,       -147.269
       4.941504,      0.2000158,              0,       1219.596,      -147.7218
       4.943457,       0.199784,              0,       1218.962,       -148.466
        4.94541,       0.200101,              0,       1223.172,      -148.7822
       4.947363,       0.199869,              0,       1222.001,      -149.7102
       4.949317,      0.1999789,              0,       1227.082,      -150.0148
       4.951279,      0.1998926,              0,       1226.122,      -150.5358
       4.953232,      0.1999974,              0,       1227.795,      -150.8631
       4.955185,      0.1999204,              0,       1228.147,      -151.6555
       4.957139,      0.2000656,              0,       1236.942,      -152.0117
       4.959092,      0.1997454,              0,        1235.24,      -152.6304
       4.961045,      0.1998036,              0,       1237.373,      -152.6389
       4.962998,      0.2000759,              0,       1239.549,      -153.0166
       4.964951,      0.1998023,              0,       1238.946,      -153.5471
       4.966904,       0.199917,              0,       1241.928,      -153.5913
       4.968857,      0.1998008,              0,       1244.068,      -153.8733
        4.97081,      0.1999049,              0,       1248.574,       -154.011
       4.972764,      0.1999782,              0,       1250.121,      -154.1819
       4.974717,      0.1997659,              0,       1256.703,      -154.7843
        4.97667,      0.1996319,              0,       1247.826,      -154.8038
       4.978623,      0.1993803,              0,       1251.838,       -154.297
       4.980576,      0.1991414,              0,       1255.203,      -153.0185
       4.982529,      0.1994547,              0,       1261.762,      -151.2833
       4.984482,      0.2016841,              0,       1293.176,      -151.4955
       4.986435,      0.2073506,              0,         1347.6,      -159.1448
       4.988389,      0.2085664,              0,       1321.592,        177.765
       4.990342,      0.1968136,              0,       1113.073,       139.3403
       4.992295,      0.1962273,              0,       783.5245,       106.3711
       4.994248,      0.1982265,              0,       606.2088,       93.18567
       4.996201,      0.1989104,              0,       520.7397,       87.97519
       4.998154,      0.1993634,              0,       470.9007,       85.47379
       5.000107,      0.1995608,              0,       446.0614,       83.89239
        5.00206,      0.1994629,              0,       430.4189,        83.4659
       5.004014,      0.1995413,              0,       411.2009,       83.28957
       5.005967,      0.1997179,              0,       395.5004,       82.73395
        5.00792,       0.199609,              0,       384.3749,       82.51363
       5.009873,      0.1996772,              0,       372.4731,        82.1963
       5.011836,      0.1996918,              0,       367.6086,        81.6566
       5.013789,      0.1997268,              0,       362.0395,       81.45203
       5.015742,      0.1997192,              0,       361.3073,       81.16019
       5.017695,      0.1996851,              0,       353.2783,       82.00526
       5.019649,      0.1996537,              0,       343.7064,       81.87726
       5.021602,      0.1999139,              0,       336.5418,       81.22078
       5.023555,       0.199676,              0,       342.2223,       81.30109
       5.025508,      0.1996124,              0,       328.7794,       82.08174
       5.027461,      0.1997662,              0,       317.0353,       81.05264
       5.029414,       0.199881,              0,       324.0971,       79.94398
       5.031367,      0.1996344,              0,       328.5803,       81.06179
        5.03332,      0.1996345,              0,       312.9141,       82.04555
       5.035274,      0.1998885,              0,       307.8065,       80.32056
       5.037227,      0.1996316,              0,       313.0049,       81.51394
        5.03918,      0.1997983,              0,       302.6043,       81.47657
       5.041133,      0.1997241,              0,         306.21,       81.11843
       5.043086,      0.1995978,              0,       299.2106,       81.94852
       5.045039,      0.1999368,              0,       292.9684,       80.59965
       5.046992,      0.1996152,              0,       302.5341,       81.53004
       5.048945,      0.1997581,              0,       291.2007,       82.05938
       5.050899,      0.1996057,              0,       292.3113,       81.54366
       5.052852,      0.1998075,              0,       284.1752,       81.25299
       5.054805,      0.1997516,              0,       290.3491,       80.54649
       5.056758,      0.1996662,              0,       283.8823,       82.16051
       5.058711,      0.2000309,              0,       280.0197,        80.0085
       5.060664,      0.1995786,              0,       290.8138,       81.61182
       5.062617,      0.1998993,              0,       271.1647,       81.68707
        5.06457,      0.1998033,              0,        282.934,       80.10998
       5.066524,      0.1996864,              0,       270.4296,       82.28627
       5.068477,      0.2000625,              0,       275.1779,       79.51426
        5.07043,      0.1994852,              0,       274.7681,       82.76974
       5.072383,      0.2001029,              0,       264.5313,        78.8314
       5.074346,      0.1995233,              0,       277.2608,       81.62214
       5.076299,      0.1999978,              0,       252.4977,       81.74126
       5.078252,       0.199729,              0,       276.4007,       79.21111
       5.080205,      0.1996448,              0,       257.9237,       83.50167
       5.082158,      0.1999987,              0,       259.8835,       78.46388
       5.084111,      0.1995269,              0,       259.5952,       83.18266
       5.086064,      0.1999548,              0,       252.3128,       79.68818
       5.088017,      0.1995685,              0,       258.2301,       82.25256
       5.089971,      0.2000586,              0,       245.9132,       80.18671
       5.091924,      0.1995881,              0,       257.7026,       81.68694
       5.093877,      0.1998524,              0,       244.4732,       80.70218
        5.09583,      0.1995935,              0,       253.2237,       81.41744
       5.097783,      0.1998421,              0,       242.1177,       81.00096
       5.099736,      0.1997105,              0,       249.5707,       80.74274
       5.101689,      0.1998528,              0,       240.3888,       81.04628
       5.103642,      0.1996576,              0,       246.1359,       81.04786
       5.105596,      0.1998584,              0,       240.0587,       80.36624
       5.107549,      0.1995973,              0,       244.0938,       81.06752
       5.109502,      0.2000397,              0,        233.847,       80.09081
       5.111455,      0.1995973,              0,       242.9433,       81.52311
       5.113408,      0.2000355,              0,       227.1389,       79.97514
       5.115361,      0.1995898,              0,       238.3812,       80.90208
       5.117314,      0.1998587,              0,       229.7901,       80.05644
       5.119267,      0.1996471,              0,       235.9202,       81.05592
       5.121221,      0.1998439,              0,       229.4103,       79.82111
       5.123174,        0.19974,              0,       230.2603,       80.95786
       5.125127,      0.1997188,              0,       230.2626,       80.22729
        5.12708,       0.199782,              0,       222.6551,        80.7392
       5.129033,      0.1997232,              0,       227.0059,       80.50563
       5.130986,      0.1998117,              0,       223.3455,       80.58417
       5.132939,      0.1998462,              0,       222.0379,       80.98372
       5.134892,      0.1997058,              0,       221.6501,        80.5545
       5.136856,      0.1999218,              0,        216.528,       79.98609
       5.138809,      0.1996315,              0,       221.4507,       80.85246
       5.140762,      0.1998621,              0,       214.0863,       79.95381
       5.142715,      0.1996059,              0,       216.6214,       81.59885
       5.144668,      0.1997819,              0,        215.194,       78.95256
       5.146621,      0.1997858,              0,       212.9185,       80.92033
       5.148574,      0.1998289,              0,       214.0239,       80.25643
       5.150527,      0.1999035,              0,       210.8126,       80.05536
       5.152481,      0.1997163,              0,        212.199,       80.15147
       5.154434,      0.1997389,              0,       207.2507,       80.77254
       5.156387,        0.19998,              0,       206.3162,       79.58266
        5.15834,      0.1996571,              0,       210.3786,        81.2768
       5.160293,      0.1998824,              0,       202.4447,       79.45682
       5.162246,      0.1998656,              0,       201.8921,       80.47325
       5.164199,      0.1997927,              0,       200.9134,       80.35828
       5.166152,      0.1998008,              0,       200.5439,       79.76999
       5.168106,      0.1998129,              0,       199.2418,       80.82612
       5.170059,      0.1997744,              0,       200.8111,       79.78844
       5.172012,       0.199728,              0,       196.3903,       81.67726
       5.173965,      0.1995191,              0,       202.9379,       79.86384
       5.175918,      0.2000474,              0,       186.6379,       79.44534
       5.177871,      0.1994381,              0,       203.4554,       81.81818
       5.179824,      0.2000598,              0,       188.6626,       78.57118
       5.181777,      0.1995118,              0,       194.6911,       82.44474
       5.183731,      0.1999451,              0,       193.1701,       77.51045
       5.185684,      0.1998085,              0,       188.7768,        82.4562
       5.187637,       0.199709,              0,       197.2074,       79.52867
        5.18959,      0.1999041,              0,       182.9944,       80.32327
       5.191543,      0.1996676,              0,       189.2231,        81.3868
       5.193496,      0.1999341,              0,       185.1483,       79.16741
       5.195449,      0.1997152,              0,       185.2427,       81.59067
       5.197402,      0.1996455,              0,        187.121,       79.87667
       5.199277,      0.2001226,              0,       184.2847,       79.89066
