Group Signal ,Sx,Frame 61983,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       4.267627,     0.05003696,              0,       179.4327,      -106.7049
        4.26958,     0.05003975,              0,       179.9812,      -107.0586
       4.271533,     0.05001868,              0,       180.7188,      -106.8731
       4.273486,     0.05003391,              0,       180.6752,      -106.5947
       4.275439,     0.04999587,              0,       182.6352,      -107.8954
       4.277392,     0.05005918,              0,       186.3265,      -107.9078
       4.279346,     0.05003743,              0,       186.9918,      -106.5191
       4.281289,     0.04999354,              0,        182.849,      -106.9899
       4.283242,     0.05005617,              0,       187.4926,      -108.5962
       4.285195,     0.05006756,              0,       192.4597,      -107.5634
       4.287148,     0.04999346,              0,        188.058,       -107.616
       4.289102,      0.0500751,              0,       191.6308,      -108.5556
       4.291055,      0.0501302,              0,       196.5008,      -106.4083
       4.293008,     0.04990711,              0,       187.4521,      -105.9952
       4.294961,     0.04998441,              0,       188.1377,      -109.1554
       4.296914,     0.05017658,              0,       199.0415,      -108.4184
       4.298867,     0.05002231,              0,       198.6826,      -105.6972
        4.30082,     0.04993212,              0,       191.4834,      -106.5589
       4.302773,     0.05006929,              0,       197.3869,      -109.0881
       4.304727,      0.0501548,              0,       205.5301,      -107.7494
        4.30668,     0.05002159,              0,       201.9297,      -105.4337
       4.308633,     0.04993066,              0,       195.4988,      -106.9568
       4.310586,      0.0500637,              0,       200.7439,      -108.9724
       4.312539,     0.05011962,              0,       207.2344,      -108.7788
       4.314492,     0.05002972,              0,       207.2825,      -107.3323
       4.316445,     0.05001113,              0,        205.816,      -107.6641
       4.318398,      0.0500372,              0,       208.0803,      -107.9777
       4.320352,     0.05003455,              0,       210.0228,      -108.0007
       4.322324,     0.05006294,              0,       212.6564,      -107.9496
       4.324277,     0.05006626,              0,       212.2862,      -106.8237
       4.326231,     0.04994941,              0,       209.1541,       -107.806
       4.328184,     0.05004175,              0,       213.5708,       -108.633
       4.330137,     0.05001644,              0,       214.2925,      -108.2961
        4.33209,      0.0500158,              0,       215.3665,      -109.4806
       4.334043,     0.05006873,              0,       219.2453,      -109.8272
       4.335996,     0.05012577,              0,        225.575,      -108.9484
       4.337949,     0.05000472,              0,       221.6318,      -107.9941
       4.339902,     0.05004822,              0,       221.7671,      -108.6313
       4.341846,     0.05010082,              0,       225.5077,      -108.0709
       4.343799,     0.05002361,              0,       224.1858,      -108.0955
       4.345752,     0.05002712,              0,       224.4379,      -109.1045
       4.347705,     0.05012159,              0,       231.9908,      -109.6709
       4.349658,     0.05006746,              0,       233.3219,      -108.3551
       4.351611,     0.05000708,              0,       232.9291,      -108.2562
       4.353564,     0.05002237,              0,       233.1575,      -108.4039
       4.355517,      0.0499882,              0,       233.1745,      -108.6692
       4.357471,     0.05008235,              0,       235.6452,      -108.3019
       4.359424,     0.04998552,              0,       234.2176,      -108.5076
