Group Signal ,Sx,Frame 102951,
Format,Mag/Phase,Scaling,EU
Signals,S:1,,S:3,
Chan,1,,3,
Chan Name,I_001,,I_003,
Point,0 X,,0 X,

Hz,g,deg,mm/s,deg
Scaling,Mag,Phase,Mag,Phase
       6.677442,     0.09958598,              0,       512.3297,      -107.4505
       6.679277,     0.09976519,              0,       515.1341,      -107.1993
       6.681113,     0.09988905,              0,       518.2145,      -107.2987
        6.68291,     0.09988619,              0,        521.366,      -107.3405
       6.684746,      0.1001084,              0,       524.0318,      -107.5319
       6.686582,     0.09968778,              0,        523.497,      -107.7068
       6.688418,     0.09917556,              0,       523.5227,      -107.7044
       6.690254,     0.09937161,              0,            525,      -107.2681
        6.69209,     0.09962854,              0,        529.346,      -106.9644
       6.693926,      0.1000058,              0,       534.9616,      -106.9253
       6.695762,      0.1002093,              0,       537.8812,      -107.2497
       6.697559,     0.09992933,              0,       540.5536,      -107.6028
       6.699395,      0.1000153,              0,       541.2495,       -108.033
       6.701231,      0.0997752,              0,       542.6746,      -108.2099
       6.703066,     0.09939995,              0,        544.671,      -108.1438
       6.704903,     0.09953743,              0,       544.3566,      -108.0819
       6.706738,     0.09949235,              0,        547.512,       -107.743
       6.708574,     0.09973466,              0,        551.425,      -107.6627
        6.71041,     0.09989541,              0,       553.6989,      -107.6128
       6.712207,     0.09995027,              0,       557.3812,      -107.7197
       6.714043,      0.1001252,              0,       559.9761,      -107.9246
       6.715879,      0.1000405,              0,       561.8234,      -108.2071
       6.717715,     0.09996665,              0,       563.2378,      -108.6289
       6.719551,     0.09997576,              0,       564.6894,      -108.6695
       6.721387,     0.09977694,              0,        566.299,      -109.0315
       6.723223,     0.09986553,              0,       568.5437,      -108.9614
       6.725059,     0.09958931,              0,       570.4548,       -108.996
       6.726895,     0.09938517,              0,        570.045,      -108.9508
       6.728692,     0.09942114,              0,       571.5107,      -108.6145
       6.730527,     0.09945823,              0,        575.752,       -108.379
       6.732363,      0.1000475,              0,       579.8516,      -108.2863
