Group Signal ,Sx,Frame 123421,
Format,Mag/Phase,Scaling,EU
       4.947373,     0.04991823,              0,       74.23391,       81.06667
       4.949326,     0.05009815,              0,       68.85983,       79.71156
        4.95127,     0.04988438,              0,       74.18318,       81.69543
       4.953223,     0.04999295,              0,       65.58757,       80.98933
       4.955176,     0.05003392,              0,       72.67197,       77.09288
       4.957129,      0.0499358,              0,       70.20976,       82.18305
       4.959102,     0.04994967,              0,       69.40309,       79.24249
       4.961055,     0.04997765,              0,       69.62337,       81.86925
       4.963008,      0.0499118,              0,       67.92987,       80.74281
       4.964961,     0.04996165,              0,       68.29322,       80.39813
       4.966914,     0.05005908,              0,       67.73029,       79.85909
       4.968867,     0.04985072,              0,       69.47354,       80.98823
        4.97082,     0.05003528,              0,       63.00706,       79.18264
       4.972774,     0.04985477,              0,       59.74401,       77.72964
       4.974727,     0.04997862,              0,       64.61961,       81.66823
        4.97668,       0.049914,              0,       68.66783,       79.53836
       4.978633,     0.04994062,              0,        65.4458,       81.04803
       4.980586,     0.04995099,              0,       65.49231,       82.14915
       4.982539,     0.04994905,              0,       66.85545,       79.13161
       4.984492,     0.04993318,              0,       65.75637,       81.80452
       4.986445,     0.04998958,              0,       63.24773,       79.49354
       4.988399,     0.04982114,              0,       68.48244,        80.3968
       4.990352,     0.05009586,              0,       61.49244,       78.99974
       4.992305,     0.04980133,              0,        68.1909,       82.76757
       4.994258,     0.05008254,              0,       61.73273,       76.94464
       4.996211,     0.04989566,              0,        65.4232,       83.99215
       4.998164,     0.04996346,              0,       65.92995,       76.79576
       5.000117,     0.04991857,              0,       62.57314,       82.97885
        5.00207,      0.0499345,              0,       63.47522,       79.13934
       5.004024,      0.0499816,              0,       62.17757,       79.32211
       5.005977,     0.04986594,              0,       62.94186,       81.93821
        5.00793,     0.05007388,              0,        62.3584,       77.05247
       5.009883,     0.04988561,              0,       64.71564,       81.31281
       5.011826,     0.05003479,              0,       62.28836,       79.17451
       5.013779,     0.04985364,              0,       61.36303,       83.29343
       5.015732,     0.04993159,              0,        62.3645,       77.65126
       5.017685,     0.05002351,              0,       58.54037,       82.05183
       5.019639,     0.04976321,              0,        65.4977,       80.00355
       5.021592,     0.05011347,              0,       56.06837,       77.95583
       5.023545,     0.04975458,              0,       64.98355,       84.35851
       5.025498,     0.05014624,              0,       56.42126,       73.64871
       5.027451,     0.04989651,              0,       60.36865,       87.94357
       5.029404,     0.04987634,              0,       64.15141,        77.7352
       5.031357,     0.05005858,              0,        55.0755,       78.08045
        5.03331,     0.04986791,              0,       62.63401,         82.923
       5.035264,       0.049986,              0,       59.80378,       76.58887
       5.037236,     0.04993998,              0,       59.74261,       81.91676
       5.039189,      0.0498364,              0,       60.30879,       80.35145
       5.041142,     0.04992796,              0,       58.87214,       79.76017
       5.043096,     0.04997303,              0,       58.55634,       81.27998
       5.045049,     0.04989884,              0,       60.12751,       81.69619
       5.047002,     0.05001293,              0,       57.88759,       77.16404
       5.048955,     0.04998545,              0,       56.68549,       80.89668
       5.050908,      0.0498979,              0,       61.47373,       80.22678
       5.052861,     0.05001687,              0,       56.80329,       77.90313
       5.054814,     0.04997212,              0,       56.35153,       82.03027
       5.056767,     0.04986057,              0,       60.98727,       79.73631
       5.058721,     0.04995292,              0,       54.78973,       78.96774
       5.060674,     0.04994637,              0,       57.12135,        79.9593
       5.062627,     0.04988974,              0,       58.60187,       78.37772
        5.06458,     0.04996983,              0,       54.32731,       82.19791
       5.066533,     0.04981803,              0,       60.06168,       79.84586
       5.068486,     0.05000661,              0,       55.63095,        75.3434
       5.070439,     0.04997159,              0,       53.96036,        83.4109
       5.072392,      0.0498099,              0,       59.48686,       79.38847
       5.074336,     0.04996339,              0,       55.53174,       76.08507
       5.076289,     0.04991814,              0,        55.7656,       81.58032
       5.078242,     0.05000366,              0,       54.92936,       79.82214
       5.080195,     0.04992006,              0,       57.83649,        79.6547
       5.082149,     0.04998898,              0,       52.63322,       77.34764
       5.084102,     0.04989634,              0,       53.24982,       83.39159
       5.086055,      0.0498522,              0,       59.30483,       79.18121
       5.088008,     0.05011633,              0,       52.07129,       75.99647
       5.089961,      0.0499515,              0,        52.6295,        87.7342
       5.091914,     0.04985198,              0,       57.90251,         77.729
       5.093867,     0.05000389,              0,       51.49691,       77.53071
        5.09582,     0.04993349,              0,       52.40608,       83.37421
       5.097774,     0.04980006,              0,       58.19545,       80.55313
       5.099727,      0.0500597,              0,       50.00722,        75.2281
        5.10168,     0.04986407,              0,       53.28125,       85.61659
       5.103633,     0.04996298,              0,       54.89731,       77.08396
       5.105586,     0.04993651,              0,       52.04409,       81.77412
       5.107539,     0.04988796,              0,       53.19719,       76.58636
       5.109492,     0.05001423,              0,       50.41178,        79.7192
       5.111445,     0.04990481,              0,       53.75382,       80.86185
       5.113399,     0.04999007,              0,       50.23188,       78.12627
       5.115352,     0.04981324,              0,       52.34971,       85.93099
       5.117305,     0.04996765,              0,       51.94755,       74.78564
       5.119277,     0.04992324,              0,       50.64473,       80.66248
       5.121231,       0.049917,              0,       51.93567,       83.13561
       5.123184,     0.04990182,              0,       52.94247,       79.89407
       5.125137,     0.04997994,              0,       49.49957,       82.10773
        5.12709,      0.0498266,              0,        54.1413,       81.84399
       5.129043,     0.05001208,              0,       50.28043,       75.51563
       5.130996,     0.04990898,              0,       48.19024,       82.53767
       5.132949,     0.04983995,              0,       52.44681,       79.67444
       5.134902,     0.04996223,              0,       48.98991,       78.88781
       5.136846,     0.04984904,              0,       50.02856,       82.54509
       5.138799,     0.05000364,              0,       49.85284,       76.38101
       5.140752,     0.04997712,              0,       48.36367,       85.62286
       5.142705,      0.0497742,              0,        55.5681,       80.63559
       5.144658,     0.05016171,              0,        46.2496,       71.25037
       5.146611,     0.04993808,              0,       48.99406,        88.1729
       5.148564,     0.04980372,              0,       54.13762,       80.37108
       5.150517,     0.04997592,              0,       48.05324,       76.05796
       5.152471,     0.05008501,              0,       45.51349,       84.08138
       5.154424,     0.04980132,              0,       52.67462,       84.18256
       5.156377,     0.04996423,              0,        49.5789,        75.3696
        5.15833,     0.05007504,              0,       42.46675,       84.19234
       5.160283,      0.0497314,              0,       54.33146,       87.05199
       5.162236,      0.0499256,              0,       51.99852,       71.04399
       5.164189,     0.05014964,              0,       40.61776,       78.26059
       5.166142,     0.04984146,              0,       50.13363,       90.23598
       5.168096,     0.04978963,              0,       55.22048,       73.77201
       5.170049,     0.05017821,              0,       40.03065,       74.02029
       5.172002,     0.04985376,              0,       47.15149,       91.22431
       5.173955,     0.04969753,              0,       55.19478,       75.84299
       5.175908,     0.05013076,              0,       40.83793,       74.14907
       5.177861,     0.04992283,              0,       46.27691,       88.78055
       5.179814,     0.04978929,              0,        53.2746,       78.83076
       5.181767,     0.05015834,              0,       43.42489,       73.03433
       5.183721,      0.0500224,              0,       43.56248,       89.43783
       5.185674,     0.04976562,              0,       52.94437,       82.52479
       5.187627,     0.05001123,              0,       46.64579,       72.64346
        5.18958,     0.05010128,              0,       40.94434,       81.69875
       5.191533,     0.04987346,              0,       48.47531,       86.66535
       5.193486,     0.04979154,              0,       50.30891,       77.39172
       5.195439,     0.05011225,              0,       40.65483,       74.91918
       5.197412,     0.04992547,              0,       44.77984,       86.14449
       5.199287,     0.05009415,              0,       41.75228,        81.0225
