Sig Name,Drive F,Frame 102951,
Format,Mag,Scaling,EU

Hz,V
       7.034531,     0.03145774
       7.036367,     0.03138881
       7.038203,     0.03130515
       7.040039,     0.03121625
       7.041875,     0.03117337
       7.043672,      0.0311116
       7.045508,     0.03111735
       7.047344,     0.03106636
        7.04918,     0.03101203
       7.051016,     0.03096796
       7.052852,     0.03095027
       7.054688,     0.03088463
       7.056523,     0.03085177
       7.058321,     0.03081468
       7.060156,     0.03074665
       7.061992,     0.03068108
       7.063828,     0.03062956
       7.065664,     0.03056752
         7.0675,     0.03056614
       7.069336,     0.03056552
       7.071172,     0.03056421
       7.072969,     0.03046896
       7.074805,     0.03037849
       7.076641,     0.03031199
       7.078477,     0.03024865
       7.080313,     0.03025295
       7.082149,     0.03029093
       7.083984,     0.03027705
        7.08582,     0.03020048
       7.087656,     0.03011013
       7.089453,     0.03004838
       7.091289,     0.03005737
       7.093125,     0.03004814
       7.094981,      0.0300157
       7.096777,     0.02995948
       7.098613,     0.02988573
        7.10045,     0.02986158
       7.102285,     0.02991165
       7.104121,     0.02989333
       7.105957,     0.02982588
       7.107793,     0.02975177
       7.109629,     0.02967333
       7.111426,      0.0296524
       7.113262,      0.0296339
       7.115098,     0.02959639
       7.116934,     0.02958698
        7.11877,     0.02958245
       7.120605,     0.02953242
       7.122441,     0.02948515
       7.124278,     0.02946743
       7.126113,     0.02942244
        7.12791,     0.02942475
       7.129746,     0.02934272
       7.131582,     0.02934011
       7.133418,     0.02930068
       7.135254,     0.02924346
        7.13709,     0.02923871
       7.138926,     0.02923188
       7.140762,     0.02922268
       7.142559,     0.02919438
       7.144395,     0.02916774
       7.146231,     0.02909773
       7.148067,     0.02905218
       7.149902,     0.02904263
       7.151738,     0.02903474
       7.153574,     0.02898853
        7.15541,     0.02892594
       7.157207,     0.02891658
       7.159043,     0.02890522
       7.160879,     0.02888906
       7.162715,     0.02886701
       7.164551,     0.02879022
       7.166387,     0.02874276
       7.168223,     0.02875894
       7.170059,     0.02875815
       7.171895,     0.02867973
       7.173692,     0.02865542
       7.175528,     0.02867052
       7.177383,     0.02864728
       7.179199,     0.02862299
       7.181035,     0.02851901
       7.182871,     0.02851159
       7.184707,     0.02853862
       7.186543,      0.0285192
        7.18834,     0.02846853
       7.190176,      0.0284339
       7.192012,     0.02844097
       7.193848,     0.02843236
       7.195683,     0.02831496
        7.19752,     0.02829106
       7.199356,     0.02830409
       7.201191,     0.02831537
       7.203027,     0.02825525
       7.204824,     0.02824983
        7.20666,     0.02821249
       7.208496,     0.02815023
       7.210332,     0.02810321
       7.212168,     0.02812433
       7.214004,     0.02813067
        7.21584,     0.02808153
       7.217676,     0.02803524
       7.219492,     0.02804598
       7.221328,     0.02801685
       7.223164,     0.02800172
          7.225,     0.02795741
       7.226797,     0.02795173
       7.228633,     0.02794112
       7.230469,      0.0279064
       7.232305,     0.02785952
       7.234141,       0.027832
       7.235977,     0.02779901
       7.237813,     0.02780131
       7.239648,     0.02772978
       7.241485,     0.02768877
       7.243281,      0.0277376
       7.245117,      0.0276893
       7.246953,     0.02765078
       7.248789,     0.02761233
       7.250625,     0.02760533
       7.252461,     0.02762076
       7.254297,     0.02755482
       7.256133,     0.02752428
        7.25793,     0.02752593
       7.259766,     0.02749209
       7.261601,     0.02747039
       7.263438,      0.0273935
       7.265274,     0.02741922
       7.267109,     0.02742662
       7.268945,     0.02740382
       7.270782,     0.02733366
       7.272578,     0.02735166
       7.274414,     0.02734317
        7.27625,     0.02728807
       7.278086,      0.0272671
       7.279922,     0.02727034
       7.281758,     0.02721168
       7.283594,     0.02715664
        7.28543,     0.02717506
       7.287266,     0.02720215
       7.289063,     0.02713313
       7.290898,     0.02709343
       7.292735,     0.02709017
        7.29457,     0.02705109
       7.296406,     0.02704148
       7.298242,     0.02705617
       7.300078,     0.02695865
       7.301914,     0.02695829
       7.303711,     0.02702849
       7.305547,     0.02692102
       7.307383,     0.02689023
       7.309219,     0.02693353
       7.311055,     0.02690511
